genel_nit_is_tanimi,ilan_baslik,label
uskudar baglarbasinda bulunan sigorta acentemiz icin gorta tekni personeli aranmaktadir universitelerin veya yillik sigortacilik bolumunden mezun olmak segem belgesine sahip olmak sigorta urunlerine hakim tercihan saglik yangin elementer branslarini bilen tecrubesi bulunan bilgisayar kullanabilen ekip calismasina yatkin olan diksiyonu duzgun bakimli duzenli prezantabl degisim gelisime acik kariyer hedefi olan maas yemek sosyal haklari saglanacak bayan sigorta teknik personeli aranmaktadir erkek adaylarin askerlik hizmetini tamamlamis olmalari sarttir fotografsiz dikkate alinmayacaktir,sigorta teknik personeli,sigorta_acente_danisman
turkiye onde gelen bireysel emeklilik hayat sigortasi sirketi olan avivasa emeklilik hayat buyuk gucun sabanci aviva birlesmesinden olusmaktadir kisilik kadrosu sektorun oncu kurulusu olan avivasa ailesi olarak turkiye dort yanindaki genc yetenekleri kariyerlerini bizimle veya sabanci aviva grubu bunyesindeki anlasmali acente banka subelerimizde biriktirmeye bekliyoruz universitelerin ilgili bolumlerinden mezun emeklilik gozetim merkezi nden bireysel emeklilik araciligi lisansina sahip basari odakli musteri yonetimi iliski gelistirme becerileri gelismis liderlik yetkinlikleri motive etme becerisine sahip planlama organize etme yetenegi gelismis erkek adaylarimiz icin askerlik hizmetini tamamlamis seyahat engeli olmayan trabzon ikamet eden sigorta yoneticileri ariyoruz tanimi avivasa bankadan satis kanali bolgelerimizde belirlenen aylik yillik hedefler dogrultusunda banka subelerinin mevcut musteri potansiyelini banka personeli birlikte tespit etmek sube araciligi musterilere ulasmak sube icinde sube disinda banka personeli ortak satis yapmak satis hedefleri dogrultusunda musteri portfoyunu yaratmak musterilere ulasmak belirlenen urunlerin satisini yapmak satis sonrasi musterilerimize danismanlik hizmeti sunmak sbirligi yapilan banka subeleri veya kurumlar iliskileri koordine ederek ziyaretlerde bulunmak ihtiyaclari belirlemek,gorta yoneti trabzon,sigorta_acente_danisman
turkiye onde gelen bireysel emeklilik hayat sigortasi sirketi olan avivasa emeklilik hayat buyuk gucun sabanci aviva birlesmesinden olusmaktadir kisilik kadrosu sektorun oncu kurulusu olan avivasa ailesi olarak turkiye dort yanindaki genc yetenekleri kariyerlerini bizimle veya sabanci aviva grubu bunyesindeki anlasmali acente banka subelerimizde biriktirmeye bekliyoruz universitelerin ilgili bolumlerinden mezun emeklilik gozetim merkezi nden bireysel emeklilik araciligi lisansina sahip basari odakli musteri yonetimi iliski gelistirme becerileri gelismis liderlik yetkinlikleri motive etme becerisine sahip planlama organize etme yetenegi gelismis erkek adaylarimiz icin askerlik hizmetini tamamlamis seyahat engeli olmayan kayseri ikamet eden sigorta yoneticileri ariyoruz tanimi avivasa bankadan satis kanali bolgelerimizde belirlenen aylik yillik hedefler dogrultusunda banka subelerinin mevcut musteri potansiyelini banka personeli birlikte tespit etmek sube araciligi musterilere ulasmak sube icinde sube disinda banka personeli ortak satis yapmak satis hedefleri dogrultusunda musteri portfoyunu yaratmak musterilere ulasmak belirlenen urunlerin satisini yapmak satis sonrasi musterilerimize danismanlik hizmeti sunmak sbirligi yapilan banka subeleri veya kurumlar iliskileri koordine ederek ziyaretlerde bulunmak ihtiyaclari belirlemek,gorta yoneti kayseri,sigorta_acente_danisman
sigorta sektorunde tecrubeli coklu acentecilik ortaminda calismayi bilen tercihen universitelerin bankacilik sigortacilik ktisat sletme bolumlerinden mezun office programlarina ozellikle excel hakim tercihen sigortacilik ilgili belgelere sahip segem letisim becerileri guclu gorunumune onem veren yogun temposuna ayak uydurabilecek tanimi musteri talep ihtiyaclari dogrultusunda sigorta teklifleri hazirlamak mevcut musteri portfoyunu takip ederek yenileme tekliflerini hazirlamak mevcut musterilere capraz satis yapmaya calisarak onlari potansiyel musteri haline getirmek tanzim edilen policelerin tahsilatlarini takip etmek yonetime gerektiginde musterilere raporlama yapmak sirketin kontaklari disinda yeni musteriler kazandirmaya calismak sigortalilarimiz iletisimi saglamak,sigorta teknik personeli,sigorta_acente_danisman
kurumsal broker captive broker satisa kurumsal portfoy yangin muhendislik kabulun gerceklestirilmesi kurumsal broker captive broker satis kanalina kurumsal portfoyun karliliginin takibi gerekli aksiyonlarin alinmasi yangin muhendislik branslari paralelinde urunlerin dizayninin belirlenmesi sektor paralelinde iceriginin takip edilmesi kurumsal broker captive broker satis kanalina kurumsal portfoyun hasar frekansinin takibi analizi sonuclari paralelinde aksiyonlar alinmasi satis kanali koordinasyonu saglayarak uretim hedeflerinin takibinin saglanmasi yangin bransi paralelinde urunlerin police bazinda bazinda reasurans korumalarinin belirlenmesinin takip edilmesi mevcut sureclerinin muhtelif proje calismalar paralelinde gelistirilmesi test sureclerinin olusturulmasi takibi yurt yurt disi reasuror koasuror reasurans brokerleri sirket menfaatleri dogrultusunda birligi yapilmasi sonuclarinin takip edilmesi analizinin yapilmasi kendini gelistirmeye istekli data analitigi konusunda merakli raporlama analiz yapmaya istekli master yapmis olmasi tercihen ngilizce derecede muhendislik yapiyor olmasi tercih sebebi,kurumsal uzmani,sigorta_acente_danisman
sigorta acentesinde veya broker calismis yangin sorumluluk disi bransda tecrubeli sorumluluk sahibi isini takip edip sonuclandirabilecek bilgi tecrube yetkinlige sahip segem belgesi olan sigorta personeli arayisimiz sozkonusudur,sigorta teknik personeli,sigorta_acente_danisman
yangin muhendislik sigortalari genel ozellikler universite mezunu letisim becerisi guclu pozitif analitik dusunebilen cozum odakli ekip calismasina esnek calisma saatlerine uyum saglayabilen office programlarina hakim erkek adaylar icin askerlik gorevini tamamlamis tercihen derecede ingilizce bilgisine sahip tanimi yangin muhendislik sigortalarinda asgari yillik tecrubeye sahip bransta risk degerlendirmesi fiyatlamasi yaparak teklif sunumu takibi yapabilen yasal mevzuata tarifelere hakim kapanis sureclerine vakif yonetici raporlarini hazirlayabilecek htiyari reasurans calismasi yapabilen yazilimina ekranlari bilen yeni urun tanimi sistem testlerinde tecrubeli,disi teknik departman yonetmeni,sigorta_acente_danisman
universite mezunu tercihen bankacilik sigortacilik ktisat sletme bolumlerinden mezun sigortacilik sektorunde kariyer yapmayi hedefleyen alaninda deneyimli tercihen sigorta sirketi broker acente kanalinda hasar surecleri yonetimi tecrubesi olan sigorta genel sartlari ilgili mevzuatlara hakim letisim uzlasma becerileri yuksek ekip calismasi isbirligine yatkin disiplinli sorumluluk bilinci motivasyonu yuksek hizli cozum odakli yaklasim gosteren erkek adaylar icin askerlik hizmetini tamamlamis tanimi otokaza bransi ticari sinai bireysel rizikolara iliskin yangin muhendislik sorumluluk sigortalari nakliyat bransi dosyalarinin incelenmesi hasar dosya sureclerinin takibi sigorta sirketi eksper sigortali muzakere edilerek sonuclandirilmasi hasar degerlendirilmesi surecinde tazminat taleplerinin sonuclanmasi icin gerekli evrak bilgi belgelerin temini hasar dosya yonetim surecinde olusabilecek anlasmazliklarin cozumlenmesi hasar dosyalarin muallaklarin duzenli guncel takip edilmesi bagli bulunan yoneticiye raporlanmasi,sigorta hasar uzmani,sigorta_acente_danisman
samsun acilacak sigorta ofisimizde calistirilmak uzere samsun merkezde ikamet eden sigorta musteri portfoyu olan plan yapma becerisine sahip haftalik ziyaret planlari yaparak bireysel kurumsal musteri ziyaretleri yapabilecek tercihen segem belgesi olan samsun merkezi icerisinde aktif olarak sigorta urunlerinin satis pazarlamasini yapabilecek adet bayan eleman alinacaktir sigorta konusunda tecrubeli olmak tercih sebebidir,sigorta satis temsilcisi,sigorta_acente_danisman
sirketimizin gemi acenteligi departmaninda calistirilmak uzere gemi acenteligi isinde tecrubesi olan ingilizce bilen askerligini yapmis seyahat engeli olmayan esnek calisma saatlerine uyumlu tipi ehliyeti olan personel alimi yapilacaktir tanimi gemi acenteligi,acente elemani,sigorta_acente_danisman
turkiye onde gelen bireysel emeklilik hayat sigortasi sirketi olan avivasa emeklilik hayat buyuk gucun sabanci aviva birlesmesinden olusmaktadir kisilik kadrosu sektorun oncu kurulusu olan avivasa ailesi olarak turkiye dort yanindaki genc yetenekleri kariyerlerini bizimle veya sabanci aviva grubu bunyesindeki anlasmali acente banka subelerimizde biriktirmeye bekliyoruz direkt satis acenteler kurumsal projeler genel mudur yardimciligi gorev almak uzere acente bolge satis yoneticisi arayisimiz bulunmaktadir genel nitelikler universite mezunu tercihen yillik acente yonetimi deneyimi olan saha satis musteri iliskileri yonetimi konusunda deneyimi olan basari odakli etkileme ikna kabiliyeti yuksek performans yonetimi baskalarini motive etme konusunda basarili planlama organize etme becerileri gelismis aktif arac kullanabilen seyahat engeli olmayan office uygulamalarina hakim askerlik hizmetini tamamlamis erkek adaylar icin ankara ikamet eden edebilecek olan tanimi yeni acente kazanmak aktif hale getirmek mevcut acentelerle etkin sekilde iliskileri yurutmek acentelerle genel mudurluk arasinda kopru gorevi gorerek sirketi temsil etmek acente satis hedefi dogrultusunda calismak,acente bolge satis yoneti ankara,sigorta_acente_danisman
yillik universite veya yillik mezunu tercihen polisoft yazilim programini bilen sigortacilik teknik belgesi segem sahip sigortacilik sektorunde yillik deneyime sahip gorev bilinci yuksek sorumluluk alabilen ikna kabiliyeti iletisimi guclu takimin parcasi olarak calismaktan keyif alan dinamik yogun tempoda hedef sonuc odakli calisabilen erkek adaylar icin askerligini tamamlamis kendisine verilen hedefler dogrultusunda sirketin pazar payinda uretim hacminde artis saglamak kendisine verilmis olan hedeflerin gerceklesmesi icin gerekli planlamayi yapmak aksiyon almak musterilerimize acenteligini yapmis oldugumuz sigorta sirketlerinin teklif urunlerini eksiksiz sunmak teklif surecinin satis sonuclanmasi icin satis aktivitelerini gerceklestirmek musteri memnuniyeti ilkesine bagli kalarak musterilerine satis sonrasi hizmetlerde destek olunmasi,sigorta aktif satis temsilcisi,sigorta_acente_danisman
zmir farkli sigortacilik anlayisi onde gelen profesyonel sigorta acentesi aksu sigorta olarak ekibimizi guclendirmek satis agimizi genisletmek amaci buyuyoruz saha satisinda pazarlama uzman farkli bakis acilarina sahip kendini kanitlamak isteyen asagidaki niteliklerde sahip ekip kuruyoruz saha satis musteri iliskileri yonetimi konusunda deneyimi olan sigorta konusunda basari odakli etkileme ikna kabiliyeti yuksek performans yonetimi baskalarini motive etme konusunda basarili planlama organize etme becerileri gelismis aktif arac kullanabilen seyahat engeli olmayan tercihen derecede ngilizce bilen office uygulamalarina hakim askerlik hizmetini tamamlamis erkek adaylar icin zmir ikamet eden tanimi yeni musterilerimizi portfoyumuze kazandirmak mevcut musteriler etkin sekilde iliskileri yurutmek musteri kopru gorevi gorerek sirketi temsil etmek acente satis hedefi dogrultusunda calismak,sigorta satis temsilcisi,sigorta_acente_danisman
sigorta acenteliginde ozellikle nakliyat insaat sorumluluk policelerinde bilgi sahibi olan yillik tecrubesi olan diksiyonu duzgun pratik cozum odakli bayan personel ihtiyacimiz bulunmaktadir calisacak arkadasin sorumluluk alabilecek yetenege sahip olmasi segem belgesinin olmasi gerekmektedir,teknik personel,sigorta_acente_danisman
tanimi tasiyici sorumluluk kasko depo sorumluluk elektronik cihaz makine kirilmasi tasima yangin ferdi kaza sahis sorumluluk isveren sorumluluk policelerinin yenileme sureclerinde operasyon muduru destek vermek tasiyici sorumluluk kasko depo sorumluluk elektronik cihaz makine kirilmasi tasima yangin ferdi kaza sahis sorumluluk isveren sorumluluk hasar dosyalarinin hasar bildirimlerinin alinarak hasar dosyalarinin acilmasi ilgili araci firma veya sigortaciya bilgi vermek hasar dosyalarinin takibini yapmak hasar dosyalarinin tahsilatlari ilgili olarak araci firma sigortaciya talimat vermek hasar dosyalarinin tahsilat makbuzlarinin dosyalari birlestirerek mali sler departmanina iletmek tahsil edilen hasar faturalarinin sistemsel girisini yapmak kazanc kaybi deger kaybi dosya sureclerini baslatmak konuyu hukuk ekibi birlikte takip etmek bahsi gecen surecler ilgili gerekli raporlari hazirlamak aranan teli kler universitelerin bankacilik sigortacilik aktuerya veya ilgili lisans bolumlerinden mezun elementer branslarda ozellikle nakliyat tasiyici yangin sigortalari sorumluluk branslarinda deneyimli segem sertifikasi bulunan sinifi ehliyeti olan aktif arac kullanabilen analitik beceriye sahip sonuc cozum odakli ofis programlarini etkin kullanabilen orta derecede ngilizce bilgisine sahip takim oyuncusu musteri iliskilerini yonetebilecek letisim organizasyon becerisine musteri odakli bakis acisina sahip askerlik ilisigi olmayan erkek adaylar icin,sigorta uzmani,sigorta_acente_danisman
sirketimiz stratejileri dogrultusunda urunlerimizin satis pazarlamasini gerceklestirerek hedeflerine ulasmasini banka dagitim kanali araciligiyla saglayacak takim arkadaslari ariyoruz maksimum sigorta uzmani unvanli kadromuz aktif saha satisinda gorev yapacak gorev yerleri banka subeleri olacaktir aranan nitelikler vatandasi olmak universitelerin yillik fakultelerinden veya yillik meslek yuksek okullarinin sigortacilik pazarlama isletme bolumlerinden okullarin yetkili makamlarca taninmis yurtdisindaki esdegerlerinden mezun olmak tarim sigortalari bransi basvurularinda ziraat muhendisligi bolumunden mezuniyet aranmaktadir yasini doldurmamis olmak office programlarini interneti etkin kullanabilmek erkek adaylarda askerlik gorevini tamamlamis olmak seyahat engeli bulunmamak satis pazarlama konusunun gerektirdigi yetkinliklere disiplinine performansa sahip olma tanimi maksimum sigorta uzmani pozisyonu farkli alanda gorevlendirilebilmektedir maksimum sigorta uzmani genel kendisine verilen satis hedefleri dogrultusunda atandigi banka subelerinin ticari musterilerine yonelik olarak hayat disi sigorta urunlerimizin satisini gerceklestirmekten sorumludur saglik sigortalari maksimum sigorta uzmani ayni kapsamda yalnizca saglik sigortalari urunlerimizin satisini gerceklestirmekten sorumludur tarim sigortalari maksimum sigorta uzmani ayni kapsamda yalnizca tarim sigortalari urunlerimizin satisini gerceklestirmekten sorumludur basvurularin gecerli sayilabilmesi icin gorev tanimlari dikkate alinarak ilan iceriginde alan soru hangi alana basvuru yapildiginin hangi ilde calismak istendiginin mutlaka belirtilmesi gerekmektedir mevcut ilan aday havuzu olusturulmasi amaclanmakta olup adaylarin bazindaki tercihleri dogrultusunda bolgesel ihtiyaclara gore alim sureci yurutulecektir surecimiz eylul itibariyle baslayacaktir bazindaki ihtiyaclar dogrultusunda pozisyon icin olumlu degerlendirilen adaylara asamada satis yetkinlikleri envanter linki gonderilerek belirtilen tarihe kadar yanitlamalari istenecektir asamada basarili olan adaylar surecin devaminda yetkinlik bazli degerlendirme gorusmelerine davet edilecektir degerlendirmelerde basarili olarak alinmasi uygun gorulen adaylar egitim surecinden sonra goreve baslatilacaktir,maksimum sigorta uzmani,sigorta_acente_danisman
