genel_nit_is_tanimi,ilan_baslik,label
meslek yuksek okulu veya teknik liselerin makina mekatronik endustri nsaat elektronik otomasyon metal teknolojileri makine resim konstruksiyon bolumlerinden mezun olmus adaylar cizim programlari autocad solidworks derecede kullanabilen derecede office programlarini kullanabilen tercihen surucu belgesi olan celik yapi celik konstruksiyon metal isleri uretimi depo otomasyon konusunda deneyimli tercihen ngilizce bilen analitik dusunme yetenegi gelismis planlama organizasyon yetenegi guclu takim calismasina yatkin disa donuk yaratici prezantabl insan iliskileri ikna kabiliyeti yuksek planlama organizasyon yazili sozlu iletisim becerileri gelismis avrupa yakasinda oturan beylikduzu esenyurt avcilar cekmece cekmece bahcelievler bakirkoy esenler bagcilar gungoren fatih ilcelerinde oturan merter esenyurt kirac hattinda servisimiz mevcuttur tanimi agir depo sistemleri uretim uygulamalari yapan firmamizin teknik ofis departmaninda istihdam edilecek satis ekibine destek olacak arsivleme dokumantasyon yapabilecek,teknik ressam,yapi_mimar_insaat
manisa santiyemizde kesin hesap bolumu calisacak liselerin veya meslek yuksekokullarinin teknik ressamlik bolumunden mezun karayolu projelerinde built nihai proje hazirlanmasi deneyimi bulunan daha once sanat yapilari dahil projeleri cizimleri yapmis netcad autocad programlarini etkin duzeyde kullanabilen seyahat engeli bulunmayan stenildigi takdirde kesin hesap suresince sehir disinda kalabilecek takim calismasina yatkin yogun calisma temposuna ayak uydurabilecek aktif arac kullanabilen,teknik ressam,yapi_mimar_insaat
rmamiz mavitas prefabrik yilinda kemalpasa organize sanayi bolgesinde zmir ankara devlet karayolu uzerinde kapali acik olmak uzere toplam alanda prefabrike ongerilmeli prefabrike beton betonarme yapi elemanlari uretimi yapmak uzere kurulmustur tanimi zmir kemalpasa organize sanayi bolgesinde kosbi beton prefabrik eleman uretimi hizmeti veren mavitas prefabrik firmamizda gorevlendirilmek uzere zmir cevre manisa aydin mugla balikesir canakkale usak ilcelerde seyehat edebilecek ogrenmeye hevesli yapi insaat konularindan anlayan firmamizi temsil edebilecek ekip arkadaslari aramaktayiz mavitas prefabrik yilinda kemalpasa organize sanayi bolgesinde zmir ankara devlet karayolu uzerinde kapali acik olmak uzere toplam alanda prefabrike ongerilmeli prefabrike beton betonarme yapi elemanlari uretimi yapmak uzere kurulmustur genel teli kler business programini bilen takim calismasina yatkin nsan iliskilerinde uyumlu disiplini sorumluluk duygusu yuksek ekibimizin parcasi olmayi dusunup kariyer planlayan durust guvenilir saygili titiz presentable yogun esnek emek mesai saatlerine uyum saglayabilen sinifi ehliyeti bulunan askerlik hizmetini tamamlamis yasini asmamis yemek kemalpasa bornova metro servisimiz vardir,nsaat muhendisi,yapi_mimar_insaat
manisa ambalaj makinalari sektorune urun malati yapan disi piyasasinda musteri potansiyeli taninirligi hergun buyumekte olan fabrikamiza talasli imalat konusuna hakim solidworks autocad bilgisi olan takim arkadaslari ariyoruz tasarim sevgisi yetenegi olan meslek lisesi makine ressamligi mezunu talasli malat sektorunde deneyimli geometrik toleranslara hakim solidworks autocad cizim programlarini derecede kullanabilen uluslararasi teknik resim standartlarina hakim araliginda yogun temposuna ayak uydurabilen esnek calisma saatlerine uyabilecek erkek adaylar icin askerligini yapmis bayan takim arkadasi ariyoruz,teknik ressam,yapi_mimar_insaat
kimya sektorunde katki malzemeleri uretiminde dunyadaki oncu firmalardan biri olan sirketimiz akdeni saglik emniyet cevre mudurlugunde cevre muhendisi olarak gorevlendirilmek uzere universitelerin cevre muhendisligi bolumlerinden mezun cevre sagligi guvenligi mevzuati yasal duzenlemeler konusunda bilgi sahibi ohsas sagligi guvenligi cevre yonetim sistemleri ilgili prosedurlerin hazirlanmasi gelistirilmesi uygulanmasi denetlenmesi konusunda tecrubeli atik yonetimi konusuna hakim liderlik becerileri gelismis kabiliyeti insan iliskileri iletisim becerileri yuksek ekip calismasina yatkin seyahat engeli bulunmayan leri duzeyde ngilizce bilgisine sahip erkek adaylar icin askerlik ilisigi bulunmayan calisma arkadasi aramaktayiz tanimi sagligi guvenligi cevre prosedurlerinin uygulanmasini saglamak gerekli saha denetimlerinin yapilarak cevre denetim raporlarinin hazirlanmasi eylem planlarinin gerceklestirilmesinden sorumlu olmak cevre egitimlerinin planlanarak gerceklestirilmesini saglamak resmî kurumlar gerekli resmi izin yazismalarin yapilmasini saglamak,cevre muhendisi,yapi_mimar_insaat
firmamiz bunyesinde belirli sureli sozlesmeli gorevlendirilmek uzere teknik ressam ariyoruz tercihen meslek yuksek okulu makina ressamligi makina resim konstruksiyon veya teknik ogretmenlik fakultelerinden mezun solidworks think design autodesk invertory programlarindan veya birkacini etkin sekilde kullanabilen tercihen programini kullanabilen malat resimlerinde olculendirme tolerans standartlari konularda tecrubeli teknik resim bilgisi cizim kurallari olculendirmeye hakim office programlarini derece kullanabilen erkek adaylar icin askerligini tamamlamis tanimi yeni gelistirilen urunlerin mekaniksel kismina tasarimlarini yapmak prototip sifir seri seri imalat resimlerini hazirlamak yayini yapmak mevcut teknik resimlerde gerekli degisiklikleri yapmak arsivleri guncel tutmak yapilan mekaniksel tasarimin veya degisikligin dogru sekilde uygulamaya aktarilmasi icin gerektiginde diger birimlere destek vermek patlatilmis resim dosyalarini hazirlamak tasarimi yapilan parcaya resimlerini hazirlamak katalog kullanma kilavuzu teknik kitap calismalari ilgili cizim dokumanlarini hazirlamak,teknik ressam,yapi_mimar_insaat
atasehir metropol stanbul sletme sinde degerlendirilmek uzere asagida belirtilen niteliklere sahip elektrik teknisyeni arayisimiz bulunmaktadir aranan nitelikler meslek liselerinin elektrik elektronik bolumunden mezun buyuk olcekli bina tesislerin otel hastane bunlarin kapsadigi elektrik elektronik telekomunikasyon data sistemleri ilgili ekipman sistemlerin teknik bakim isletim calismalarinda sene deneyim sahibi sorumluluk sahibi ekip calismasina yatkin yogun calisma temposu vardiyali calisma sistemine uyum saglayabilecek mekanik elektrik sihhi tesisat enstruman montaj yetenegine guvenen alanindaki yenilikleri takip eden surekli ogrenmeye acik guvenligi kurallarina dikkat eden anadolu yakasinda ikamet eden edebilecek tanimi yeni kurulan tesislerde elektrik ekipman enstruman montajlarini yapmak elektrik bakim onarim islerini yapmak bina otomasyonu yangin guvenlik sistemleri dahil olmak uzere elektrik elektronik telekomunikasyon data sistemleri ilgili konularda bina kullanicilarinin hizmet taleplerini amirlerinin talimatlari dogrultusunda yerine getirmek elektrik sistemlerin eksiklerinin giderilmesinde gorev almak emirlerini yerine getirerek sonuclarini amirlerine sozlu veya yazili olarak bildirmek,elektrik teknisyeni,yapi_mimar_insaat
mekanik tesisat taahhut sektorunde hizmet veren firmamizin yurt santiyelerinde gorevlendirilmek uzere universitelerin meslek yuksek okullarinin ilgili bolumlerinden mezun otel hastane gibi buyuk olcekli projelerde mekanik tesisat projelerin tasarim ciziminde sahada deneyimli revit autocad office programinlarina duzeyde hakim askerlik ilisigi olmayan yogun calisma temposuna acik esnek calisma saatlerine uyum saglayabilen seyahat engeli bulunmayan mekanik tesisat teknik ressami arayisimiz bulunmaktadir lgililerin motivasyon mektubu basvurularini rica ederiz,mekanik tesisat teknik ressami,yapi_mimar_insaat
muhendislik teknik egitim fakulteleri mezunu tercihen kalip aparat tasarim imalat sureclerinde deneyimli sureclerine uygun olarak calismalari yurutebilecek proje sunabilecek takim calismasina yatkin dinamik aktif arac kullanabilen askerlik gorevini tamamlamis tercihen ngilizce bilen bursa ikamet eden tanimi yeni urunler icin kalip fikstur tasarimlarini modellemelerini yapmak cizilen tasarimlarin yapim sureci tamamlanincaya kadar deneme devreye alma asamalarini takip etmek urunlerin teknik dokumanlari hazirlamak,proje muhendisi,yapi_mimar_insaat
firmamizin tuzla deri organize sanayinde faaliyet gosteren fabrikasinda gorevlendirilmek uzere elektronik teknisyeni istihdam edilecektir teknik lise veya meslek yuksek okullari elektrik elektronik bolumlerinden mezun minimum elektronik sektoru uretim tecrubesi olan aydinlatma sektoru deneyimi tercih sebebidir elektronik kart uretim prosesleri elektromekanik montaj konusunda deneyimli elektronik malzeme lehimleme bilgisine sahip elektronik semalari okuyabilen olcu aletleri multimetre osiloskop kullanabilen elektronik kart elektronik cihaz ariza tespit tamir bakimi konusunda deneyimli ozellikle kaynaklari smps tamir bakim onarimini yapabilen uretilen kartlarin fonksiyon testlerini lehimleme sonrasi kalite kontrol muayenesi elektriksel olcumleri yapabilen bilgisayar office programlari tercihen mikro sistemi kullanabilen takim calismasina uygun titiz duzenli sorumluluk sahibi vardiyali veya fazla mesaili uretim sartlarinda calisabilecek ehliyeti olan aktif olarak arac kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis tercihen ngilizce bilen tuzla veya pendik ilcelerinde ikamet eden,elektronik teknisyeni,yapi_mimar_insaat
uretim sektorunde faaliyet gosteren musterimiz icin elektrik teknisyeni aramaktayiz teknik lise veya yillik meslek yuksek okulunun ilgili bolumlerinden mezun minimum teknik mekanik tecrubesi olan cabuk ogrenebilen yogun temposuna adapte olabilecek ekip icerisinde uyum saglayabilen sinifi ehliyet sahibi aktif arac kullanabilen erkek adaylar icin askerligini tamamlamis tanimi sorumlu oldugu alanda bulunan elektronik sistemlerin ariza durumunda bakimi kalip degisimi parca degisiminin gerceklestirilmesi tespit edilen arizalara mudahale etmek gereken durumlarda servis cagirmak faaliyetleriyle ilgili kayitlari tutmak fabrika icerisinde ihtiyac duyuldugunda bakim onarim konusunda destek verilmesi,elektrik teknisyeni,yapi_mimar_insaat
temeli yillarda atilan jenerator uretimi dogalgaz dagitim faaliyetleri enerji santraller kurulum isletimi enerji sektorunun lider firmalarindan biri olan kazanci holding bunyesinin aksa dogalgaz iskolunda elektrik teknikeri arayisimiz bulunmaktadir universitelerin meslek yuksek okulu elektrik elektronik bolumu mezunu yillik tecrubesi olan office uygulamalarina hakim elektronigi jenerator elektrik pano alcak orta gerilim elektrik tesisati topraklama konularina hakim gerektiginde malzeme ekip koordinasyonu kurabilecek yaptigi calismalari periyodik olarak raporlama disiplinine sahip elektrik elektronik piyasa malzeme bilgisi olan seyahat engeli olmayan sehir disi seyahat edebilecek olan sinifi surucu ehliyetine sahip aktif arac kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis tanimi dagitim sirketleri bunyesindeki makine aparat uretim araci bina tesislerin bakimini yapmak bakim calismalarinda dagitim sirketi isletme bakim ekipleri koordineli calismak gerceklestirdigi faaliyetleri sonuclari elektrik sefine raporlamak tesis icerisinde kullanilan makine techizatin ayarlarini birinci seviye bakimini yapmak yaptirmak dagitim sirketi bakim personeline talimatlarina gore sahada uygulamasini gostermek kapsamda yapilan bilgilendirmeyi tutanak altina almak bakim onarim faaliyetlerini ilgili talimatlar dogrultusunda kendisine verilen emrine gore uygulamak kalite sagligi guvenligi gereklerinin sekilde yerine getirilmesine destek vermek,elektrik teknikeri,yapi_mimar_insaat
mesa nurol yesilyaka projemizde gorevlendirilmek uzere universitelerin peyzaj mimarligi bolumunden mezun uygulama detay projelerinde deneyim sahibi autocad photoshop sketchup office programlarini derecede kullanabilen kesif hakedis metraj hazirlama konularina hakim bitkisel yapisal malzeme urun bilgisine sahip takim calismasina yatkin saha uygulamada ekip yuklenici yonetme becerisine sahip sinifi surucu belgesine sahip aktif arac kullanabilen erkek adaylar icin askerlikle ilisigi olmayan avrupa yakasinda projeye yakin bolgelerde ikamet eden villa bahce sosyal alanlar gibi yapilarin tasarim asamasindan uygulama asamasina kadar olan surecte peyzaj projelerinin kesif metrajini cikaracak bitkisel yapisal peyzaj tasarim projelerini gelistirecek maliyet calismalarini yapacak uygulama raporlarini hazirlayarak sunumlarini yapacak peyzaj mimari ariyoruz sadece belirtilen niteliklere uygun oldugunu dusundugumuz adaylar iletisime gecilecegini bildiririz,peyzaj sleri sefi,yapi_mimar_insaat
konut turizm enerji santrali sektorunde faaliyet gosteren sirketimizin adabuku bodrum bolgesindeki konut santiyesi icin asagidaki gorevleri basararak marka degerimizi arttiracak elektrik teknikeri muhendisi aramaktayiz genel teli kler meslek yuksek okullarinin elektrik elektronik veya versitelerin elektrik elektronik muhendisligi bolumlerinden mezun olmak santiye deneyimi olmak konut santiyesi tercih sebebidir autocad office programlarini derecede kullanabilen hakedis kesif metraj teklif hazirlama konusunda minimum deneyimli malzeme bilgisi olan yogun temposuna uyabilecek planlama organizasyon yetenegi kuvvetli takim calismasina yatkin etkili iletisim becerisine sahip sorumluluk sahibi askerlik gorevini tamamlamis erkek adaylar icin ehliyeti olan aktif arac kullanabilen adabuku bodrum bolgesinde ikamet eden veya edebilecek olan tanimi tesisat elektrik montaj islemlerinin istenilen kalitede teknik sartnamesinde belirtildigi sekilde yapilmasinin kontrolunu saglamak imalat kontrol formlari olusturarak bagli oldugu birime raporlamak teknik plan semalari uygun sekilde okumak yorumlamak plan taslak cizimleri kullanarak emirleri talimatlarini planlamak veya hazirlamak gunluk raporlari hazirlamak ilgili birimlere raporlamak yuklenici yuklenici santiye yonetimi arasindaki koordinasyonunu saglamak elektrik hakedislerini olusturmak sagligi guvenligi yonetimi ilgili mevzuatlara uygun sekilde faaliyet gostermek,elektrik muhendisi,yapi_mimar_insaat
tanimi temizlik hizmetinin problemsiz islerliginin devam ettirilmesi sorumlulugunda bulunan projedeki temizlik personelinin sevk idare denetlenmesinden sorumlu olunmasi sozlesme esaslarina bagli olarak mevcut personelin organizasyonunu saglamak projenin performansini denetlemek isleyisle ilgili aksakliklari tespit ederek yerinde zamaninda duzeltilmesini saglamak ilgili yoneticilere raporlamak merkez musteri arasinda koordinasyonu saglamak aranan ozelli kler hastane gibi buyuk projelerde deneyime sahip office programlarina hakim yogun calisma temposuna esnek saatlere ayak uydurabilecek sagligi guvenligi mevzuatina hakim makine ekipmanlari temizlik kimyasallari hakkinda deneyimli yasini asmamis zmir ikamet eden temizlik hizmetleri proje yoneticisi alinacaktir,temizlik hizmetleri proje muduru,yapi_mimar_insaat
universite universitelerin meslek yuksekokulu bolumlerinden veya teknik egitim okullarinin ilgili bolumlerinden mezun autocad inventor solidworks diger mekanik tasarim programlarini etkin kullanabilen imalat resimleri hazirlayabilen makina tasarim imalat teknik resimleri konusunda yetenekli tasarim uygulama konularinda tecrubeli tercihen teknik resim cizme uygulama konusunda deneyimli tercihen alaninda deneyimli arastirmaya ogrenmeye acik teknoloji sektorun ihtiyaclarini takip eden etkin zaman yonetimi yogun calisma temposuna ayak uydurabilecek takim calismasina yatkin iletisim yonu guclu takipci sonuc odakli calisabilen motivasyonu yuksek sorunlar karsisinda hizli cozum uretebilen sonuc odakli analitik dusunme yorumlama kabiliyeti yuksek erkek adaylar icin askerlik gorevini tamamlamis ankara ikamet eden raporlama sunum yapma konularinda basarili tanimi ozel amacli makina imalati yapan firmamiza teknik ressam alinacaktir yapilacak makinalarin modellemesini yapmak tasarimi yapilan urunlerin resimlenmesi iyilestirmesi calismalarini yapmak tasarimlarin olculendirilmesi toleranslandirilmasini yapmak projelerin teknik resimlerinin cizilmesi malat resimlerinin hazirlanmasi,makine teknik ressami,yapi_mimar_insaat
